participant_ID,Condition,Voice,hits,total,hit_rate,fa_rate,corr_mem
382,LH,Active,5,6,0.8333333333333334,0.13541666666666666,0.6979166666666667
382,LH,Passive,6,6,1.0,0.13541666666666666,0.8645833333333334
382,LL,Active,5,6,0.8333333333333334,0.13541666666666666,0.6979166666666667
382,LL,Passive,5,6,0.8333333333333334,0.13541666666666666,0.6979166666666667
383,HH,Active,5,6,0.8333333333333334,0.21875,0.6145833333333334
383,HH,Passive,6,6,1.0,0.21875,0.78125
383,HL,Active,6,6,1.0,0.21875,0.78125
383,HL,Passive,5,6,0.8333333333333334,0.21875,0.6145833333333334
383,LH,Active,5,6,0.8333333333333334,0.21875,0.6145833333333334
383,LH,Passive,5,6,0.8333333333333334,0.21875,0.6145833333333334
383,LL,Active,6,6,1.0,0.21875,0.78125
383,LL,Passive,5,6,0.8333333333333334,0.21875,0.6145833333333334
384,HH,Active,5,6,0.8333333333333334,0.09375,0.7395833333333334
384,HH,Passive,5,6,0.8333333333333334,0.09375,0.7395833333333334
384,HL,Active,5,6,0.8333333333333334,0.09375,0.7395833333333334
384,HL,Passive,5,6,0.8333333333333334,0.09375,0.7395833333333334
384,LH,Active,6,6,1.0,0.09375,0.90625
384,LH,Passive,6,6,1.0,0.09375,0.90625
384,LL,Active,3,6,0.5,0.09375,0.40625
384,LL,Passive,6,6,1.0,0.09375,0.90625
386,HH,Active,4,6,0.6666666666666666,0.07291666666666667,0.59375
386,HH,Passive,4,6,0.6666666666666666,0.07291666666666667,0.59375
386,HL,Active,4,6,0.6666666666666666,0.07291666666666667,0.59375
386,HL,Passive,3,6,0.5,0.07291666666666667,0.4270833333333333
386,LH,Active,4,6,0.6666666666666666,0.07291666666666667,0.59375
386,LH,Passive,4,6,0.6666666666666666,0.07291666666666667,0.59375
386,LL,Active,4,6,0.6666666666666666,0.07291666666666667,0.59375
386,LL,Passive,3,6,0.5,0.07291666666666667,0.4270833333333333
390,HH,Active,5,6,0.8333333333333334,0.15625,0.6770833333333334
390,HH,Passive,6,6,1.0,0.15625,0.84375
390,HL,Active,4,6,0.6666666666666666,0.15625,0.5104166666666666
390,HL,Passive,3,6,0.5,0.15625,0.34375
390,LH,Active,2,6,0.3333333333333333,0.15625,0.17708333333333331
390,LH,Passive,4,6,0.6666666666666666,0.15625,0.5104166666666666
390,LL,Active,3,6,0.5,0.15625,0.34375
390,LL,Passive,3,6,0.5,0.15625,0.34375
391,HH,Active,5,6,0.8333333333333334,0.09375,0.7395833333333334
391,HH,Passive,5,6,0.8333333333333334,0.09375,0.7395833333333334
391,HL,Active,6,6,1.0,0.09375,0.90625
391,HL,Passive,4,6,0.6666666666666666,0.09375,0.5729166666666666
391,LH,Active,5,6,0.8333333333333334,0.09375,0.7395833333333334
391,LH,Passive,5,6,0.8333333333333334,0.09375,0.7395833333333334
391,LL,Active,5,6,0.8333333333333334,0.09375,0.7395833333333334
391,LL,Passive,4,6,0.6666666666666666,0.09375,0.5729166666666666
392,HH,Active,5,6,0.8333333333333334,0.23958333333333334,0.59375
392,HH,Passive,6,6,1.0,0.23958333333333334,0.7604166666666666
392,HL,Active,5,6,0.8333333333333334,0.23958333333333334,0.59375
392,HL,Passive,6,6,1.0,0.23958333333333334,0.7604166666666666
392,LH,Active,5,6,0.8333333333333334,0.23958333333333334,0.59375
392,LH,Passive,6,6,1.0,0.23958333333333334,0.7604166666666666
392,LL,Active,4,6,0.6666666666666666,0.23958333333333334,0.42708333333333326
392,LL,Passive,6,6,1.0,0.23958333333333334,0.7604166666666666
395,HH,Active,4,6,0.6666666666666666,0.13541666666666666,0.53125
395,HH,Passive,5,6,0.8333333333333334,0.13541666666666666,0.6979166666666667
395,HL,Active,6,6,1.0,0.13541666666666666,0.8645833333333334
395,HL,Passive,5,6,0.8333333333333334,0.13541666666666666,0.6979166666666667
395,LH,Active,5,6,0.8333333333333334,0.13541666666666666,0.6979166666666667
395,LH,Passive,6,6,1.0,0.13541666666666666,0.8645833333333334
395,LL,Active,6,6,1.0,0.13541666666666666,0.8645833333333334
395,LL,Passive,2,6,0.3333333333333333,0.13541666666666666,0.19791666666666666
396,HH,Active,4,6,0.6666666666666666,0.052083333333333336,0.6145833333333333
396,HH,Passive,6,6,1.0,0.052083333333333336,0.9479166666666666
396,HL,Active,6,6,1.0,0.052083333333333336,0.9479166666666666
396,HL,Passive,6,6,1.0,0.052083333333333336,0.9479166666666666
396,LH,Active,6,6,1.0,0.052083333333333336,0.9479166666666666
396,LH,Passive,5,6,0.8333333333333334,0.052083333333333336,0.78125
396,LL,Active,6,6,1.0,0.052083333333333336,0.9479166666666666
396,LL,Passive,5,6,0.8333333333333334,0.052083333333333336,0.78125
397,HH,Active,6,6,1.0,0.052083333333333336,0.9479166666666666
397,HH,Passive,5,6,0.8333333333333334,0.052083333333333336,0.78125
397,HL,Active,6,6,1.0,0.052083333333333336,0.9479166666666666
397,HL,Passive,5,6,0.8333333333333334,0.052083333333333336,0.78125
397,LH,Active,6,6,1.0,0.052083333333333336,0.9479166666666666
397,LH,Passive,5,6,0.8333333333333334,0.052083333333333336,0.78125
397,LL,Active,6,6,1.0,0.052083333333333336,0.9479166666666666
397,LL,Passive,5,6,0.8333333333333334,0.052083333333333336,0.78125
398,HH,Active,6,6,1.0,0.16666666666666666,0.8333333333333334
398,HH,Passive,6,6,1.0,0.16666666666666666,0.8333333333333334
398,HL,Active,5,6,0.8333333333333334,0.16666666666666666,0.6666666666666667
398,HL,Passive,6,6,1.0,0.16666666666666666,0.8333333333333334
398,LH,Active,5,6,0.8333333333333334,0.16666666666666666,0.6666666666666667
398,LH,Passive,6,6,1.0,0.16666666666666666,0.8333333333333334
398,LL,Active,4,6,0.6666666666666666,0.16666666666666666,0.5
398,LL,Passive,5,6,0.8333333333333334,0.16666666666666666,0.6666666666666667
